Accuracy_Logistic,Precision_Logistic,F-measure_Logistic,Accuracy_SVM,Precision_SVM,F-measure_SVM,Accuracy_RF,Precision_RF,F-measure_RF
e_RF
10,0.61605830868300104,0.56832365747460079,0.59122904808185905,0.48791527985543459,0.71643686502177073,0.58049548877000312,0.58664236554913984,0.51556603773584908,0.54881250963562622
20,0.62613398109501472,0.57786647314949202,0.60103272236963556,0.41550966681771639,0.52652394775036282,0.46447554889346554,0.59710572109946314,0.50798258345428171,0.54895035183984342
30,0.63028084006920981,0.58778801843317974,0.60829323967148108,0.56890222909778265,0.37508960573476707,0.45209991218148521,0.58031696530043053,0.52841781874039939,0.55315270954971485
40,0.63883203737366545,0.60068940493468792,0.61917385740187825,0.42021156817616995,0.60239477503628447,0.49507467807001043,0.58303860539386232,0.53443396226415085,0.55767925057282663
50,0.64906019421125749,0.6255079825834543,0.63706648266913368,0.52047720430910094,0.45003628447024668,0.48270040527377717,0.65025606624987253,0.58563134978229314,0.61625409052975744
60,0.68030263619256592,0.64831029185867883,0.66392128408556284,0.34743572215951807,0.39994879672299022,0.37184741055126641,0.62671963132921016,0.58445980542754739,0.60485246474318621
70,0.65459451696091797,0.6367924528301887,0.64557078213691943,0.51103972305345302,0.37935413642960814,0.43545905164422771,0.62363131218747647,0.58563134978229314,0.60403427412196842
80,0.65095481844677816,0.64437590711175619,0.64764865582038011,0.51330008724801401,0.52463715529753263,0.5189067056257135,0.65180838152352394,0.59894775036284464,0.62426104310577035
90,0.66294129031685889,0.65729772607086212,0.66010744605321658,0.5552271483627218,0.58582760444209414,0.57011705958370851,0.6434835703754761,0.59074563722897933,0.61598787240767472
100,0.66307757294586711,0.64818577648766329,0.655547112907786,0.55540554137967457,0.58893323657474594,0.57167822920584288,0.64800515748109067,0.61044992743105952,0.62866717469999844
110,0.66339793762721355,0.64241654571843243,0.65273868066662943,0.54249088458846728,0.52641509433962264,0.53433210369989947,0.64585322271814216,0.60638606676342521,0.62549769635909735
120,0.65644493679912808,0.63156049094097022,0.64376232837464253,0.50853802115307023,0.56440677966101693,0.53501784366989791,0.65648565156329408,0.60958503798947983,0.63216664622276297
130,0.67826213027402715,0.66502177068214796,0.67157669728700964,0.51547940069973974,0.54038461538461535,0.52763828190460171,0.66451584745139292,0.63258345428156759,0.64815659008378224
140,0.68093318815399984,0.67565312046444115,0.67828287884254745,0.55065322262148797,0.39499274310595067,0.46001153663480854,0.66100365963224428,0.63733671988388974,0.64895448205695505
150,0.66696272300635662,0.68194192377495455,0.67436915351789939,0.48828907594904347,0.43384754990925589,0.45946124100811941,0.64112169924621121,0.63157894736842102,0.63631454737145743
160,0.66662561104333173,0.66093514328808456,0.66376818133091575,0.54116126829684641,0.54423076923076918,0.54269167847216304,0.67004143045731124,0.61855203619909505,0.64326803118525455
170,0.67071030403983245,0.67009803921568634,0.67040403183588815,0.59724071734384077,0.61153846153846148,0.60430503078369491,0.66389912883775493,0.62779034690799396,0.64534003292755526
180,0.68477657717489815,0.70338983050847448,0.693958415776746,0.49283904983102939,0.68474576271186449,0.57315523684787062,0.6834286198489995,0.66101694915254228,0.67203598520037988
190,0.67971963405588076,0.68661387631975868,0.68314936171249607,0.50441608377488834,0.59441930618401195,0.54573171065547921,0.68433118726094311,0.65177224736048278,0.66765500978793713
200,0.67704779910342572,0.68484162895927603,0.68092241274074305,0.509679877130918,0.43846153846153851,0.47139597400682981,0.69004625280453813,0.66342383107088998,0.67647321371283931
210,0.69549621559672237,0.69092558983666075,0.69320336871089461,0.59715338406571161,0.56107078039927405,0.57855003460505849,0.68405382944629567,0.67882637628554154,0.68143007767572472
220,0.68438814141511617,0.69076168929110104,0.68756014528528753,0.59483820634810725,0.33453996983408751,0.42823720355759082,0.68365024929602936,0.67326546003016596,0.67841811606793101
230,0.68568319603102201,0.68972549019607843,0.68769840300924512,0.43606444102127029,0.53341176470588236,0.47985066912741314,0.68917394462223514,0.6798823529411766,0.6844966184216611
240,0.70080021489491207,0.72209039548022591,0.71128602667871876,0.58704586457760832,0.46096045197740115,0.51641850395842448,0.71562742291190096,0.70189265536723155,0.70869349904521528
250,0.69768649807467165,0.69514285714285706,0.69641235495912834,0.48301232336326,0.53004081632653055,0.50543497895802747,0.69964663418520556,0.65877551020408165,0.67859622327511593
260,0.69494655039774211,0.72032653061224494,0.70740897191617069,0.46272143086108103,0.36942857142857144,0.41084544061057987,0.68348398781454978,0.67191836734693877,0.67765183297975129
270,0.71130501405083602,0.7221857923497268,0.71670410843373644,0.60775006075605775,0.69893442622950819,0.65016068413793948,0.71665431933292312,0.71557377049180337,0.71611363730068234
280,0.70406482301279516,0.74570578231292517,0.72428728754065219,0.60657478015914756,0.65280612244897962,0.62884188475620939,0.70016260301797817,0.72916666666666674,0.71437035845479613
290,0.71156066556455011,0.7626329787234043,0.73621214149788206,0.5942905583577236,0.53421985815602846,0.56265642415620754,0.71986380645792902,0.72721631205673753,0.7235213804924574
